IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
15859,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,11016000,No,No,Emailing,0,No
15860,4/9/1969,Trabajador Dependiente,Divorciado,Enseñanza Media,No,20000,No,No,Emailing,0,No
15861,4/9/1969,Gerente,Soltero,Universitario,No,1012000,No,No,Emailing,0,No
15862,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,349000,No,No,Emailing,0,No
15863,4/9/1969,Trabajador Dependiente,Soltero,Enseñanza Básica,Si,-4000,No,Si,Celular,0,No
15864,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1335000,Si,No,Celular,0,No
15865,4/9/1969,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,629000,No,No,Celular,0,No
15866,4/9/1969,Gerente,Divorciado,Universitario,No,6486000,No,No,Celular,0,No
15867,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,276000,Si,No,Celular,0,No
15868,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Básica,No,51000,No,No,Celular,0,No
15869,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1305000,No,No,Celular,0,No
15870,4/9/1969,Gerente,Casado,Universitario,No,488000,No,Si,Celular,0,No
15871,4/9/1969,Obrero,Casado,Enseñanza Básica,No,0,Si,No,Celular,0,No
15872,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2439000,Si,No,Celular,0,No
15873,4/9/1969,Trabajador Independiente,Casado,Universitario,No,8402000,Si,No,Celular,0,No
15874,4/9/1969,Gerente,Casado,Universitario,No,1764000,No,No,Celular,0,No
15875,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,Si,-26000,No,No,Celular,0,No
15876,4/9/1969,Gerente,Casado,Universitario,No,1383000,No,No,Celular,0,No
15877,4/9/1969,Gerente,Casado,Universitario,No,7635000,No,No,Celular,0,No
15878,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,38000,No,No,Celular,0,No
15879,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,0,No,No,Celular,0,No
15880,4/9/1969,Técnico,Casado,Técnico Profesional,No,267000,No,No,Celular,0,No
15881,4/9/1969,Gerente,Soltero,Universitario,No,3355000,Si,No,Emailing,0,No
15882,4/9/1969,Gerente,Casado,Universitario,No,677000,Si,No,Emailing,0,No
15883,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Emailing,0,No
15884,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1590000,Si,No,Emailing,0,No
15885,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2692000,No,No,Emailing,0,No
15886,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1671000,No,No,Emailing,0,No
15887,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,938000,No,No,Emailing,0,No
15888,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,749000,Si,No,Emailing,0,No
15889,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,32000,No,Si,Emailing,0,No
15890,4/9/1969,Trabajador Dependiente,Soltero,Enseñanza Básica,No,4232000,No,No,Emailing,0,No
15891,4/9/1969,Trabajador Independiente,Casado,Enseñanza Media,No,6553000,No,No,Emailing,0,No
15892,4/9/1969,Gerente,Casado,Técnico Profesional,No,2982000,No,No,Emailing,0,No
15893,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Básica,No,2351000,No,No,Emailing,0,No
15894,4/9/1969,Gerente,Casado,Universitario,No,5004000,No,No,Celular,0,No
15895,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,7649000,No,No,Celular,0,No
15896,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
15897,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,70000,No,No,Celular,0,No
15898,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,0,Si,No,Celular,0,No
15899,4/9/1969,Técnico,Divorciado,Técnico Profesional,No,65000,No,No,Celular,0,No
15900,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Celular,0,No
15901,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,243000,No,No,Celular,0,No
15902,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,126000,Si,No,Emailing,0,No
15903,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1423000,Si,No,Emailing,0,No
15904,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,607000,Si,No,Emailing,0,No
15905,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,300000,Si,No,Emailing,0,No
15906,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,29312000,No,No,Emailing,0,No
15907,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Básica,No,2226000,Si,Si,Emailing,0,No
15908,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,3790000,Si,No,Emailing,0,No
15909,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2887000,Si,No,Emailing,0,No
15910,4/9/1969,Trabajador Dependiente,Soltero,Técnico Profesional,No,3000,Si,No,Emailing,0,No
15911,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1362000,Si,No,Emailing,0,No
15912,4/9/1969,Gerente,Casado,Universitario,No,6203000,Si,Si,Emailing,0,No
15913,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,476000,Si,No,Emailing,0,No
15914,4/9/1969,Trabajador Independiente,Casado,Universitario,No,3295000,No,No,Emailing,0,No
15915,4/9/1969,Gerente,Casado,Universitario,No,13893000,No,No,Emailing,0,No
15916,4/9/1969,Obrero,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
15917,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1340000,Si,No,Emailing,0,No
15918,4/9/1969,Trabajador Dependiente,Divorciado,Enseñanza Media,No,0,Si,Si,Emailing,0,No
15919,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,289000,No,No,Emailing,0,No
15920,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,192000,No,No,Emailing,0,No
15921,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,594000,No,No,Emailing,0,No
15922,4/9/1969,Gerente,Soltero,Universitario,No,825000,Si,No,Emailing,0,No
15923,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,321000,Si,No,Emailing,0,No
15924,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1454000,No,No,Emailing,0,No
15925,4/9/1969,Trabajador Dependiente,Soltero,Enseñanza Media,No,106000,No,No,Emailing,0,No
15926,4/9/1969,Trabajador Dependiente,Divorciado,Enseñanza Media,No,51000,Si,Si,Emailing,0,No
15927,4/9/1969,Técnico,Divorciado,Técnico Profesional,Si,-562000,Si,No,Emailing,0,No
15928,4/9/1969,Obrero,Divorciado,Enseñanza Media,No,-239000,Si,No,Celular,0,No
15929,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1432000,Si,Si,Emailing,0,No
15930,4/9/1969,Obrero,Soltero,Enseñanza Media,Si,-435000,Si,No,Celular,0,No
15931,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,449000,Si,Si,Emailing,0,No
15932,4/9/1969,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,2083000,Si,No,Emailing,0,No
15933,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,577000,Si,No,Emailing,0,No
15934,4/9/1969,Obrero,Soltero,Enseñanza Media,No,-215000,Si,No,Celular,0,No
15935,4/9/1969,Obrero,Divorciado,Enseñanza Media,No,-222000,Si,No,Celular,0,No
15936,4/9/1969,Obrero,Divorciado,Enseñanza Básica,No,68000,Si,No,Celular,0,No
15937,4/9/1969,Trabajador Dependiente,Divorciado,Enseñanza Media,No,-88000,Si,No,Emailing,0,No
15938,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,1196000,Si,No,Emailing,0,No
15939,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,-230000,Si,Si,Emailing,0,No
15940,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Emailing,0,No
15941,4/9/1969,Obrero,Casado,Enseñanza Básica,No,23000,Si,No,Celular,0,No
15942,4/9/1969,Técnico,Casado,Técnico Profesional,No,0,Si,Si,Emailing,0,No
15943,4/9/1969,Técnico,Divorciado,Técnico Profesional,No,181000,No,No,Emailing,0,No
15944,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,353000,Si,No,Emailing,0,No
15945,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,236000,Si,No,Emailing,0,No
15946,4/9/1969,Obrero,Casado,Enseñanza Media,No,78000,Si,No,Celular,0,No
15947,4/9/1969,Técnico,Soltero,Técnico Profesional,No,166000,Si,No,Emailing,0,No
15948,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,295000,Si,No,Emailing,0,No
15949,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,210000,No,Si,Emailing,0,No
15950,4/9/1969,Obrero,Casado,Enseñanza Media,No,23000,Si,No,Celular,0,No
15951,4/9/1969,Empresario,Casado,Universitario,No,1080000,No,Si,Emailing,0,No
15952,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,978000,No,No,Emailing,0,No
15953,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,304000,Si,No,Emailing,0,No
15954,4/9/1969,Empresario,Divorciado,Enseñanza Media,No,456000,No,No,Emailing,0,No
15955,4/9/1969,Gerente,Casado,Universitario,No,786000,Si,No,Emailing,0,No
15956,4/9/1969,Obrero,Casado,Enseñanza Básica,Si,-312000,Si,No,Celular,0,No
15957,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,10000,No,No,Emailing,0,No
15958,4/9/1969,Trabajador Dependiente,Soltero,Técnico Profesional,No,5078000,No,No,Emailing,0,No
15959,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,5597000,No,No,Emailing,0,No
15960,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,1239000,No,No,Emailing,0,No
15961,4/9/1969,Gerente,Casado,Universitario,No,13054000,Si,No,Emailing,0,No
15962,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,961000,No,No,Emailing,0,No
15963,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,1823000,No,No,Emailing,0,No
15964,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2657000,Si,No,Emailing,0,No
15965,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,107000,No,No,Emailing,0,No
15966,4/9/1969,Técnico,Casado,Técnico Profesional,No,1000,No,Si,Emailing,0,No
15967,4/9/1969,Técnico,Soltero,Técnico Profesional,No,27000,No,No,Emailing,0,No
15968,4/9/1969,Técnico,Divorciado,Técnico Profesional,No,303000,Si,Si,Emailing,0,No
15969,4/9/1969,Técnico,Soltero,Técnico Profesional,No,222000,Si,Si,Emailing,0,No
15970,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,701000,No,Si,Emailing,0,No
15971,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,Si,0,No,Si,Emailing,0,No
15972,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,10000,No,No,Emailing,0,No
15973,4/9/1969,Técnico,Casado,Técnico Profesional,No,-153000,No,Si,Emailing,0,No
15974,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,Si,-618000,No,Si,Emailing,0,No
15975,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,185000,Si,No,Emailing,0,No
15976,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,281000,Si,No,Emailing,0,No
15977,4/9/1969,Obrero,Casado,Enseñanza Media,No,-95000,Si,No,Celular,0,No
15978,4/9/1969,Trabajador Dependiente,Soltero,Enseñanza Media,No,-84000,Si,No,Emailing,0,No
15979,4/9/1969,Obrero,Soltero,Enseñanza Media,No,36000,Si,No,Celular,0,No
15980,4/9/1969,Obrero,Casado,Enseñanza Media,Si,-617000,Si,No,Celular,0,No
15981,4/9/1969,Técnico,Casado,Técnico Profesional,No,-97000,Si,No,Emailing,0,No
15982,4/9/1969,Trabajador Dependiente,Soltero,Enseñanza Media,No,-30000,Si,No,Emailing,0,No
15983,4/9/1969,Obrero,Casado,Enseñanza Media,No,1000,Si,No,Celular,0,No
15984,4/9/1969,Obrero,Soltero,Enseñanza Media,No,-212000,Si,Si,Celular,0,No
15985,4/9/1969,Empresario,Casado,Técnico Profesional,No,58000,Si,No,Emailing,0,No
15986,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,396000,Si,Si,Emailing,0,No
15987,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,420000,Si,No,Emailing,0,No
15988,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,2167000,Si,No,Emailing,0,No
15989,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,58544000,Si,No,Emailing,0,No
15990,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,7624000,No,No,Emailing,0,No
15991,4/9/1969,Obrero,Casado,Enseñanza Básica,No,143000,Si,No,Celular,0,No
15992,4/9/1969,Técnico,Divorciado,Técnico Profesional,Si,-329000,Si,No,Emailing,0,No
15993,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,503000,Si,No,Emailing,0,No
15994,4/9/1969,Obrero,Casado,Enseñanza Básica,No,-171000,Si,No,Celular,0,No
15995,4/9/1969,Trabajador Dependiente,Divorciado,Enseñanza Media,No,7000,Si,Si,Emailing,0,No
15996,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Básica,No,-79000,Si,No,Emailing,0,No
15997,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,558000,Si,No,Emailing,0,No
15998,4/9/1969,Gerente,Casado,Técnico Profesional,No,187000,Si,No,Emailing,0,No
15999,4/9/1969,Técnico,Casado,Técnico Profesional,No,265000,Si,No,Emailing,0,No
16000,4/9/1969,Técnico,Casado,Técnico Profesional,No,398000,Si,No,Emailing,0,No
16001,4/9/1969,Obrero,Casado,Enseñanza Media,No,72000,Si,No,Celular,0,No
16002,4/9/1969,Obrero,Casado,Enseñanza Básica,No,77000,Si,No,Celular,0,No
16003,4/9/1969,Técnico,Divorciado,Técnico Profesional,Si,-357000,Si,Si,Emailing,0,No
16004,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,194000,Si,No,Emailing,0,No
16005,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,3753000,Si,No,Emailing,0,No
16006,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2523000,Si,No,Emailing,0,No
16007,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,744000,Si,No,Emailing,0,No
16008,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,15578000,Si,No,Emailing,0,No
16009,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,6491000,Si,No,Emailing,0,No
16010,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,13761000,Si,No,Emailing,0,No
16011,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,776000,Si,No,Emailing,0,No
16012,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,608000,Si,Si,Emailing,0,No
16013,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,27000,Si,No,Emailing,0,No
16014,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,361000,Si,No,Emailing,0,No
16015,4/9/1969,Empresario,Casado,Enseñanza Media,No,692000,No,No,Emailing,0,No
16016,4/9/1969,Trabajador Dependiente,Soltero,Enseñanza Básica,No,1059000,No,No,Emailing,0,Si
16017,4/9/1969,Empresario,Casado,Universitario,No,1631000,Si,No,Emailing,0,No
16018,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,105000,Si,No,Emailing,0,No
16019,4/9/1969,Técnico,Soltero,Técnico Profesional,No,78000,Si,No,Emailing,0,No
16020,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,579000,Si,No,Emailing,0,No
16021,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,161000,Si,No,Emailing,0,No
16022,4/9/1969,Obrero,Casado,Enseñanza Básica,No,67000,Si,No,Celular,0,No
16023,4/9/1969,Obrero,Casado,Enseñanza Media,No,-73000,Si,No,Celular,0,No
16024,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,0,Si,No,Emailing,0,No
16025,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1196000,Si,Si,Emailing,0,No
16026,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,72000,Si,Si,Emailing,0,No
16027,4/9/1969,Obrero,Casado,Enseñanza Media,No,-20000,No,No,Celular,0,No
16028,4/9/1969,Obrero,Casado,Enseñanza Media,No,146000,Si,No,Celular,0,No
16029,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,560000,Si,No,Emailing,0,No
16030,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,641000,No,No,Emailing,0,No
16031,4/9/1969,Gerente,Casado,Universitario,No,2400000,Si,No,Emailing,0,No
16032,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,976000,Si,No,Emailing,0,No
16033,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Básica,No,248000,Si,No,Emailing,0,No
16034,4/9/1969,Gerente,Casado,Universitario,No,1945000,No,No,Emailing,0,No
16035,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,728000,Si,No,Emailing,0,No
16036,4/9/1969,Obrero,Casado,Enseñanza Básica,Si,-295000,Si,No,Celular,0,No
16037,4/9/1969,Obrero,Casado,Enseñanza Básica,No,112000,Si,No,Celular,0,No
16038,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2017000,Si,No,Emailing,0,No
16039,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,447000,Si,Si,Emailing,0,No
16040,4/9/1969,Gerente,Casado,Universitario,No,474000,Si,Si,Emailing,0,No
16041,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,2416000,Si,No,Emailing,0,No
16042,4/9/1969,Obrero,Casado,Enseñanza Básica,No,0,Si,No,Celular,0,No
16043,4/9/1969,Gerente,Casado,Universitario,No,1033000,Si,No,Emailing,0,No
16044,4/9/1969,Empresario,Casado,Técnico Profesional,No,276000,Si,Si,Emailing,0,No
16045,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2467000,Si,No,Emailing,0,No
16046,4/9/1969,Obrero,Soltero,Enseñanza Básica,No,116000,Si,No,Celular,0,No
16047,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,3407000,Si,No,Emailing,0,No
16048,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2626000,Si,No,Emailing,0,No
16049,4/9/1969,Obrero,Casado,Enseñanza Media,Si,-448000,Si,No,Celular,0,No
16050,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1872000,Si,No,Emailing,0,No
16051,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,4330000,No,No,Emailing,0,No
16052,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,617000,Si,No,Emailing,0,No
16053,4/9/1969,Trabajador Independiente,Casado,Enseñanza Media,No,264000,Si,No,Emailing,0,No
16054,4/9/1969,Gerente,Soltero,Universitario,No,9956000,Si,No,Emailing,0,No
16055,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1025000,Si,No,Emailing,0,No
16056,4/9/1969,Gerente,Casado,Universitario,No,17361000,No,No,Emailing,0,No
16057,4/9/1969,Gerente,Casado,Universitario,No,2283000,Si,Si,Emailing,0,No
16058,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2791000,No,No,Emailing,0,No
16059,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1147000,Si,No,Emailing,0,No
16060,4/9/1969,Obrero,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
16061,4/9/1969,Obrero,Casado,Enseñanza Media,No,0,No,No,Celular,0,No
16062,4/9/1969,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,Si,No,Emailing,0,No
16063,4/9/1969,Obrero,Soltero,Enseñanza Media,No,-101000,Si,No,Celular,0,No
16064,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1944000,Si,No,Emailing,0,No
16065,4/9/1969,Trabajador Independiente,Divorciado,Enseñanza Media,No,80000,Si,Si,Emailing,0,No
16066,4/9/1969,Técnico,Soltero,Técnico Profesional,No,-27000,Si,Si,Emailing,0,No
16067,4/9/1969,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,Si,No,Emailing,0,No
16068,4/9/1969,Obrero,Casado,Enseñanza Media,No,0,Si,No,Celular,0,No
16069,4/9/1969,Obrero,Casado,Enseñanza Media,No,0,No,No,Celular,0,No
16070,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,326000,Si,No,Emailing,0,No
16071,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,633000,Si,No,Emailing,0,No
16072,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,26000,Si,No,Emailing,0,No
16073,4/9/1969,Técnico,Divorciado,Técnico Profesional,No,268000,No,No,Emailing,0,No
16074,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Básica,No,3706000,No,No,Emailing,0,No
16075,4/9/1969,Obrero,Soltero,Enseñanza Básica,No,99000,No,No,Celular,0,No
16076,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2185000,Si,No,Emailing,0,No
16077,4/9/1969,Trabajador Independiente,Casado,Enseñanza Media,No,1310000,Si,No,Emailing,0,No
16078,4/9/1969,Trabajador Dependiente,Soltero,Universitario,No,696000,Si,No,Emailing,0,No
16079,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,2687000,Si,No,Emailing,0,No
16080,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,195000,Si,No,Emailing,0,No
16081,4/9/1969,Técnico,Divorciado,Técnico Profesional,No,399000,Si,No,Emailing,0,No
16082,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1511000,Si,No,Emailing,0,No
16083,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,0,Si,Si,Emailing,0,No
16084,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,0,Si,Si,Emailing,0,No
16085,4/9/1969,Trabajador Dependiente,Divorciado,Universitario,No,532000,No,No,Emailing,0,No
16086,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,73000,Si,No,Emailing,0,No
16087,4/9/1969,Trabajador Dependiente,Casado,Universitario,No,1485000,Si,No,Emailing,0,No
16088,4/9/1969,Empresario,Casado,Universitario,No,3689000,Si,No,Emailing,0,No
16089,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Básica,Si,-972000,Si,Si,Emailing,0,No
16090,4/9/1969,Trabajador Dependiente,Casado,Enseñanza Media,No,-22000,Si,No,Emailing,0,No
